176,142990910,152556980,138755970,146158330,139336480,145708660,17160,17405,16755,17566,16941,17737,8332.803613,8765.123815,8281.466428,8320.524308,8224.808453,8214.955178
177,144709030,152647780,138755970,146166950,139502120,145714470,17423,17419,16755,17566,16940,17737,8305.63221,8763.291808,8281.466428,8321.015029,8235.072019,8215.282742
178,145029190,152828390,138759890,146178400,139571800,147398630,17454,17426,16755,17568,16948,17734,8309.223674,8770.136004,8281.700388,8320.71949,8235.2962,8311.640352
179,145029190,152835760,138866990,147286600,139571800,147552620,17454,17426,16774,17608,16948,17739,8309.223674,8770.558935,8278.704543,8364.754657,8235.2962,8317.978466
180,145055450,152835760,139260990,147312810,139579990,147928080,17454,17426,16844,17609,16948,17739,8310.7282,8770.558935,8267.691166,8365.768073,8235.779443,8339.144258
181,146536780,152892240,139261040,147315710,139597730,147928080,17441,17432,16844,17609,16949,17739,8401.856545,8770.780174,8267.694134,8365.932762,8236.340197,8339.144258
182,146946090,152892890,140164040,147385630,140339170,147928080,17449,17433,17019,17623,17024,17739,8421.461975,8770.314346,8235.73888,8363.25427,8243.60726,8339.144258
183,151409080,152893230,140169520,147397410,140339170,148269850,17469,17433,17022,17624,17024,17744,8667.300933,8770.33385,8234.609329,8363.448139,8243.60726,8356.055568
184,151541040,152923180,140610730,147403320,140339170,148269850,17540,17436,17026,17624,17024,17744,8639.740023,8770.542556,8258.588629,8363.783477,8243.60726,8356.055568
185,151835650,152963860,140610730,147847190,140339170,148284270,17542,17436,17026,17643,17024,17744,8655.549538,8772.87566,8258.588629,8379.934818,8243.60726,8356.868237
186,151986580,152963860,141357560,147981960,140437330,148284280,17555,17436,17017,17692,17034,17744,8657.737397,8772.87566,8306.843744,8364.343206,8244.530351,8356.868801
187,151986580,153058660,141366440,148245210,140557600,148326930,17555,17440,17017,17687,17062,17744,8657.737397,8776.299312,8307.365576,8381.591564,8238.049467,8359.27243
188,151986580,153058660,141366440,148250880,140571010,148351530,17555,17440,17017,17687,17061,17748,8657.737397,8776.299312,8307.365576,8381.912139,8239.318328,8358.77451
189,152025070,153263670,141373240,148495280,140891560,148383810,17555,17443,17017,17694,17063,17749,8659.929934,8786.543026,8307.765176,8392.408726,8257.138838,8360.12226
190,152099560,153263670,141392040,148805470,140891560,148383810,17558,17443,17018,17694,17063,17749,8662.69279,8786.543026,8308.381713,8409.939528,8257.138838,8360.12226
191,152099840,153512370,141617220,149259700,141310010,148439100,17558,17447,17014,17800,17056,17752,8662.708737,8798.783172,8323.570001,8385.376404,8285.061562,8361.82402
192,152099840,153536700,141824400,149259700,141356050,148548470,17558,17447,17025,17800,17060,17887,8662.708737,8800.177681,8330.361233,8385.376404,8285.817702,8304.828647
193,152117540,153536700,141824400,149527220,141465300,148555290,17559,17447,17025,17882,17086,17889,8663.223418,8800.177681,8330.361233,8361.884577,8279.603184,8304.281402
194,152117540,153541390,141869030,149527220,141489420,148562900,17559,17447,17026,17882,17089,17893,8663.223418,8800.446495,8332.493246,8361.884577,8279.561121,8302.850277
195,152177990,153583180,141910370,149527220,141489430,149023110,17565,17447,17030,17882,17089,17883,8663.705665,8802.841749,8332.963594,8361.884577,8279.561706,8333.227646
196,152191390,153699560,141977830,149824980,142066930,149023110,17567,17456,17036,17882,17089,17883,8663.482097,8804.970211,8333.988612,8378.535958,8313.355375,8333.227646
197,152193040,153701610,141977830,150327830,142091320,149118860,17567,17456,17036,17881,17097,17892,8663.576023,8805.087649,8333.988612,8407.126559,8310.891969,8334.387436
198,152243490,154887380,142011890,150400750,142492610,149118860,17572,17497,17039,17882,17093,17892,8663.981903,8852.224953,8334.520218,8410.734258,8336.313696,8334.387436
199,152243490,155004660,142014610,150416230,142536800,149119710,17572,17506,17039,17883,17093,17893,8663.981903,8854.373358,8334.679852,8411.129564,8338.898964,8333.96915
200,152243490,155040450,142100240,150471500,142556770,149132910,17572,17507,17039,17887,17093,17893,8663.981903,8855.911921,8339.705382,8412.33857,8340.067279,8334.706869
201,152462790,155040450,142227630,150516650,142609340,149169290,17623,17507,17048,17887,17095,17893,8651.352778,8855.911921,8342.775106,8414.862749,8342.166715,8336.740066
202,152472450,155128270,142248410,150527960,142637120,149169530,17623,17522,17049,17888,17095,17893,8651.900925,8853.342655,8343.504604,8415.024597,8343.791752,8336.753479
203,152833100,155232010,142248410,150545130,142651480,149320360,17703,17540,17049,17888,17096,17917,8633.175168,8850.171608,8343.504604,8415.984459,8344.143659,8334.004577
204,152921040,155232010,142248410,150545130,142694530,149434390,17703,17540,17049,17888,17110,17942,8638.142688,8850.171608,8343.504604,8415.984459,8339.832262,8328.747631
205,153015420,155773330,142261730,150574110,142694530,149688290,17723,17544,17049,17887,17110,17956,8633.720025,8879.008778,8344.285882,8418.075138,8339.832262,8336.393963
206,153425490,156150780,142755510,150591550,142697820,149688290,17723,17598,17036,17886,17110,17956,8656.857755,8873.211729,8379.637826,8419.520854,8340.024547,8336.393963
207,154270460,156222330,142762110,150591550,142947040,149708600,17700,17597,17037,17886,17193,17959,8715.845198,8877.782008,8379.533369,8419.520854,8314.258128,8336.132301
208,154720370,156223350,142762850,150591550,142947380,149725920,17709,17597,17037,17886,17193,17959,8736.82139,8877.839973,8379.576803,8419.520854,8314.277904,8337.09672
209,155320990,157006610,142832970,150675890,142966740,149784380,17837,17626,17041,17887,17193,17972,8707.797836,8907.671054,8381.724664,8423.765304,8315.403943,8334.318941
210,155320990,157008500,142877070,151334810,142966740,150044930,17837,17626,17049,17896,17193,17971,8707.797836,8907.778282,8380.378321,8456.348346,8315.403943,8349.281064
211,155428540,157013200,142879960,151334810,142966740,150084750,17867,17626,17050,17896,17193,17972,8699.196284,8908.044934,8380.056305,8456.348346,8315.403943,8351.032161
212,155442800,157609750,143268140,151514240,143754880,150118120,17867,17777,17106,17914,17207,17975,8699.994403,8865.936322,8375.315094,8457.86759,8354.441797,8351.494854
213,155460130,158075950,143377730,151629800,144169010,150118980,17867,17782,17120,17924,17247,17975,8700.964348,8889.660893,8374.867407,8459.596072,8359.077521,8351.542698
214,155460130,158229560,143377730,151630930,144304190,150118980,17867,17791,17120,17924,17258,17975,8700.964348,8893.797988,8374.867407,8459.659116,8361.582455,8351.542698
215,155504740,158229560,143379460,151644430,144304190,150137130,17867,17791,17120,17928,17258,17976,8703.461129,8893.797988,8374.968458,8458.524654,8361.582455,8352.087784
216,155543760,158264980,143398550,151644430,144727860,150145990,17870,17795,17122,17928,17262,17976,8704.183548,8893.789267,8375.105128,8458.524654,8384.188391,8352.580663
217,155666320,158286050,143475870,151645870,144727860,150166290,17882,17796,17122,17928,17262,17976,8705.196287,8894.473477,8379.620955,8458.604975,8384.188391,8353.709947
218,157979810,158370640,143698750,151645870,144735280,150215970,17874,17801,17157,17928,17263,17979,8838.525792,8896.72715,8375.517282,8458.604975,8384.132538,8355.079259
219,157992560,158375460,143777260,151645870,144813060,150215970,17873,17802,17217,17928,17268,17979,8839.733676,8896.498146,8350.889237,8458.604975,8386.209173,8355.079259
220,157992560,158376310,143782840,151864930,144813060,150215970,17873,17803,17221,17927,17268,17979,8839.733676,8896.046172,8349.273561,8471.296369,8386.209173,8355.079259
221,158113450,158376310,143837630,151998700,144863260,150217110,17870,17803,17223,17939,17269,17979,8847.982652,8896.046172,8351.485223,8473.086571,8388.630494,8355.142666
222,158136920,158376920,145385830,152006270,151949730,150707780,17878,17803,17214,17939,17286,17978,8845.336167,8896.080436,8445.790055,8473.508557,8790.334953,8382.900211
223,158186410,158376920,145408900,152006270,152064170,150714340,17886,17803,17214,17939,17285,17978,8844.146819,8896.080436,8447.130243,8473.508557,8797.464275,8383.265102
224,158188630,158387990,145423020,152006270,152375040,150723610,17886,17806,17216,17939,17460,17981,8844.270938,8895.203302,8446.969099,8473.508557,8727.092784,8382.381959
225,158196060,158387990,145423020,152043810,152375040,150724290,17886,17806,17216,17941,17460,17981,8844.686347,8895.203302,8446.969099,8474.656374,8727.092784,8382.419776
226,158221260,159999020,145423020,152043840,152595510,150797430,17894,17803,17216,17941,17472,17979,8842.140382,8987.194293,8446.969099,8474.658046,8733.717376,8387.420324
227,158221260,159999020,145677680,152043840,153457580,150803700,17894,17803,17310,17941,17507,17979,8842.140382,8987.194293,8415.810514,8474.658046,8765.498372,8387.769064
228,158236190,160014930,145693860,152111200,153672870,150822720,17894,17803,17311,17941,17512,17979,8842.97474,8988.087963,8416.259026,8478.412575,8775.289516,8388.826965
229,158236610,160059100,145693860,152314460,153743400,150822720,17894,17806,17311,17942,17530,17979,8842.998212,8989.054251,8416.259026,8489.268755,8770.302339,8388.826965
230,158271250,160071150,145716050,152314460,153743400,150839520,17898,17812,17311,17942,17530,17977,8842.957314,8986.702785,8417.54087,8489.268755,8770.302339,8390.694777
231,158280510,160095600,145717700,152337980,153761900,151016560,17901,17815,17311,17943,17529,18008,8841.992626,8986.561886,8417.636185,8490.106448,8771.858064,8386.081741
232,158280620,160096420,146272330,152348080,153794050,151016560,17901,17815,17322,17943,17533,18008,8841.998771,8986.607915,8444.309549,8490.669342,8771.690526,8386.081741
233,158301480,160099580,146278480,152398710,153820560,151016560,17904,17815,17323,17958,17534,18008,8841.682306,8986.785293,8444.177106,8486.396592,8772.702179,8386.081741
234,158303100,160509110,146278480,152398710,153820770,151381490,17904,17800,17323,17958,17534,18013,8841.772788,9017.36573,8444.177106,8486.396592,8772.714155,8404.013213
235,158312730,160509340,146411840,152398710,153827600,151394290,17904,17800,17336,17958,17535,18013,8842.310657,9017.378652,8445.53761,8486.396592,8772.603365,8404.723811
236,158425300,162631330,146543020,152399810,153827600,151475000,17910,17797,17350,17958,17535,18033,8845.633724,9138.131708,8446.283573,8486.457846,8772.603365,8399.878001
237,158428430,162666490,147014470,152500490,153827600,151475000,17911,17804,17346,17956,17535,18033,8845.314611,9136.513705,8475.410469,8493.010136,8772.603365,8399.878001
238,158428430,162666490,147014470,152500490,153959890,151484750,17911,17804,17346,17956,17581,18033,8845.314611,9136.513705,8475.410469,8493.010136,8757.174791,8400.418677
239,158449390,162789150,147079490,152768160,153959890,151600110,17913,17802,17345,18016,17581,18040,8845.497125,9144.430401,8479.647737,8479.582593,8757.174791,8403.553769
240,158449390,162789260,147079490,152793540,153959890,152720840,17913,17802,17345,18016,17581,18096,8845.497125,9144.43658,8479.647737,8480.991341,8757.174791,8439.480548
241,158449390,162789390,147323340,152797030,154072230,152720840,17913,17802,17359,18016,17591,18096,8845.497125,9144.443883,8486.856386,8481.185058,8758.582798,8439.480548
242,159071950,162789390,147340300,152934830,155530660,152720840,17981,17802,17357,18029,17596,18096,8846.668706,9144.443883,8488.811431,8482.712852,8838.978177,8439.480548
243,159086200,162798690,147354380,153143170,155532310,152747830,17981,17803,17363,18040,17596,18095,8847.461209,9144.45262,8486.688936,8489.089246,8839.071948,8441.438519
244,159093000,162798690,147380310,153181260,155734300,152747830,17981,17803,17362,18046,17598,18095,8847.839386,9144.45262,8488.671236,8488.37748,8849.545403,8441.438519
245,159103780,162798690,147401420,153517160,155734300,152782990,17981,17803,17366,18078,17598,18100,8848.438908,9144.45262,8487.93159,8491.932736,8849.545403,8441.049171
246,159142630,162849600,147435560,153551770,155809300,152790460,17987,17814,17368,18083,17598,18100,8847.64719,9141.66386,8488.919853,8491.498645,8853.807251,8441.461878
247,159321890,162849600,147841460,153558850,155813580,152797260,18001,17814,17548,18083,17598,18100,8850.724404,9141.66386,8424.974926,8491.890173,8854.05046,8441.837569
248,159326410,162850600,148075570,154252520,155821770,152800140,18001,17814,17554,18076,17599,18101,8850.975501,9141.719996,8435.43181,8533.553884,8854.012728,8441.530302
249,159326410,162850600,148075570,154253710,155821770,152800140,18001,17814,17554,18076,17599,18101,8850.975501,9141.719996,8435.43181,8533.619717,8854.012728,8441.530302
250,159492480,162895850,148080180,154274730,155826380,152802810,18003,17814,17554,18077,17599,18101,8859.216797,9144.260132,8435.694429,8534.31045,8854.274675,8441.677808
251,159493070,162895850,148092870,154294380,155826380,152802810,18003,17814,17554,18077,17599,18101,8859.24957,9144.260132,8436.417341,8535.397466,8854.274675,8441.677808
252,159503290,163101630,149165340,157366350,158229950,152972610,18003,17818,17598,18072,17686,18121,8859.817253,9153.756314,8476.266621,8707.744024,8946.621622,8441.731141
253,159503290,163101630,149165340,157440760,158230630,152983630,18003,17818,17598,18075,17686,18121,8859.817253,9153.756314,8476.266621,8710.415491,8946.66007,8442.339275
254,159528070,163106010,149165340,157498770,158230630,153004870,18003,17818,17598,18075,17686,18124,8861.19369,9154.002133,8476.266621,8713.624896,8946.66007,8442.113772
255,160284320,163157520,149270900,157574760,158265880,153204900,18001,17825,17605,18077,17690,18124,8904.189767,9153.297055,8478.89236,8716.864524,8946.629734,8453.150519
256,160427130,163172200,149281560,157585680,158277920,155252900,18001,17825,17605,18077,17696,18117,8912.123215,9154.120617,8479.49787,8717.468607,8944.276673,8569.459624
257,160429750,163326860,149281560,157586110,158281730,155252900,18001,17827,17605,18077,17696,18117,8912.268763,9161.769226,8479.49787,8717.492394,8944.491976,8569.459624
258,160456780,163326860,149281560,157595060,158295160,155252900,18002,17827,17605,18078,17696,18117,8913.275192,9161.769226,8479.49787,8717.505255,8945.250904,8569.459624
259,160460680,163342900,149297460,157613960,158297880,155252900,18002,17827,17607,18079,17698,18117,8913.491834,9162.668985,8479.437724,8718.068477,8944.393717,8569.459624
260,162775730,163409100,149383710,157970390,158311370,155326890,18090,17827,17612,18078,17698,18120,8998.105583,9166.382454,8481.927663,8738.266954,8945.15595,8572.124172
261,162775730,163460410,149593720,158007360,158311370,155412380,18090,17835,17615,18084,17698,18125,8998.105583,9165.147743,8492.405336,8737.412077,8945.15595,8574.476138
262,162803560,164115270,149593720,158505000,158380620,155428690,18090,17907,17615,18189,17704,18127,8999.644002,9164.866812,8492.405336,8714.332839,8946.035924,8574.429856
263,162803560,164115270,150774220,158521340,158380620,155444610,18090,17907,17781,18189,17704,18128,8999.644002,9164.866812,8479.512963,8715.231184,8946.035924,8574.835062
264,162803560,164115270,150785160,158521340,158468800,155444610,18090,17907,17781,18189,17704,18128,8999.644002,9164.866812,8480.128227,8715.231184,8951.016719,8574.835062
265,162874490,164115270,150792810,158521340,158468800,155444610,18098,17907,17782,18189,17704,18128,8999.585037,9164.866812,8480.081543,8715.231184,8951.016719,8574.835062
266,163529400,164115270,150796480,158521340,158473300,155522660,18217,17907,17781,18189,17708,18128,8976.746995,9164.866812,8480.764861,8715.231184,8949.248927,8579.140556
267,163549360,164115270,151333240,158533400,158473300,155553510,18218,17907,17789,18190,17708,18132,8977.349874,9164.866812,8507.124628,8715.415063,8949.248927,8578.949371
268,163607090,164120110,151411670,159178300,158473370,155593690,18218,17907,17789,18258,17708,18131,8980.518718,9165.137097,8511.533532,8718.27692,8949.25288,8581.63863
269,163615660,164216450,151411670,159185680,158473370,155600780,18221,17920,17789,18258,17708,18132,8979.510455,9163.864397,8511.533532,8718.681126,8949.25288,8581.556364
270,163615660,164371130,151442330,159260340,158473370,155934970,18221,17921,17789,18270,17708,18210,8979.510455,9171.984264,8513.257069,8717.041051,8949.25288,8563.150467
271,163623760,164371130,151567910,159290480,158486740,156000050,18222,17921,17819,18296,17706,18212,8979.462189,9171.984264,8505.971716,8706.300831,8951.018864,8565.783549
272,163623760,164371130,151599390,159305130,158486750,156005790,18222,17921,17823,18296,17706,18213,8979.462189,9171.984264,8505.828985,8707.101552,8951.019428,8565.628397
273,163826200,164382150,151599390,159305130,159845750,156005790,18222,17923,17823,18296,17696,18213,8990.571836,9171.575629,8505.828985,8707.101552,9032.874661,8565.628397
274,163828280,164382150,151599390,159305240,159858950,156051250,18222,17923,17823,18296,17694,18214,8990.685984,9171.575629,8505.828985,8707.107564,9034.641686,8567.654002
275,163849410,164382700,152068800,159379380,159858950,156051250,18226,17923,17823,18314,17694,18214,8989.872161,9171.606316,8532.166302,8702.598012,9034.641686,8567.654002
276,163849410,164382700,152089130,159386170,159868330,156156370,18226,17923,17828,18317,17694,18213,8989.872161,9171.606316,8530.913731,8701.543375,9035.17181,8573.896118
277,163858970,164389390,152332620,159467160,159876900,165645070,18230,17924,17842,18322,17695,18124,8988.424026,9171.467864,8537.866831,8703.589128,9035.145521,9139.542595
278,164278160,164392690,152380740,159479350,159897420,165721200,18227,17925,17844,18323,17700,18124,9012.901739,9171.140307,8539.60659,8703.779403,9033.752542,9143.743103
279,164475630,164408360,152380740,159479350,159897420,165725630,18232,17926,17844,18323,17700,18124,9021.26097,9171.502845,8539.60659,8703.779403,9033.752542,9143.98753
280,164475630,164532590,152490890,159479350,159897420,168780270,18232,17936,17904,18323,17700,18207,9021.26097,9173.315678,8517.140862,8703.779403,9033.752542,9270.075795
281,164475630,164675650,152504550,159479350,159897420,168950250,18232,17986,17908,18323,17700,18209,9021.26097,9155.768375,8516.001229,8703.779403,9033.752542,9278.392553
282,164475630,164675650,152505020,159479350,159897420,168958140,18232,17986,17908,18323,17700,18211,9021.26097,9155.768375,8516.027474,8703.779403,9033.752542,9277.80682
283,164511610,164782810,152765700,159695280,159938450,168958140,18232,17996,17969,18337,17703,18211,9023.234423,9156.635363,8501.625021,8708.909854,9034.539344,9277.80682
284,164511610,164786140,152955930,159702080,159990530,168958140,18232,17996,17994,18337,17706,18211,9023.234423,9156.820405,8500.385128,8709.280689,9035.94996,9277.80682
285,164651680,164805450,152955930,160109010,161223430,169309610,18251,17996,17994,18322,17877,18212,9021.515533,9157.893421,8500.385128,8738.620784,9018.483526,9296.5962
286,164651680,165037770,152955930,160150040,161387350,169384690,18251,17998,17994,18331,17881,18210,9021.515533,9169.783865,8500.385128,8736.568654,9025.633354,9301.740253
287,164653100,165047850,152955930,160150040,161608360,169384690,18251,17999,17994,18331,17882,18210,9021.593337,9169.834435,8500.385128,8736.568654,9037.487977,9301.740253
288,164653100,165047850,156256860,160155920,161625410,169395710,18251,17999,18078,18332,17882,18215,9021.593337,9169.834435,8643.48158,8736.41283,9038.44145,9299.79193
289,164890510,165281200,156334860,160159120,162659010,169505200,18252,17999,18088,18332,17924,18213,9034.106399,9182.799044,8643.015259,8736.587388,9074.928029,9306.824795
290,164950450,165281200,156340600,160173150,162670870,170785280,18256,17999,18090,18333,17924,18202,9035.410276,9182.799044,8642.377004,8736.876125,9075.589712,9382.775519
291,165107930,165356120,156348180,160173150,162695690,171241470,18268,18018,18091,18333,17924,18201,9038.095577,9177.273837,8642.31828,8736.876125,9076.974448,9408.355035
292,165107930,165527800,156356770,160173150,163179250,171414840,18268,18030,18096,18333,17923,18204,9038.095577,9180.687743,8640.405062,8736.876125,9104.460749,9416.328279
293,165107930,165556270,156356770,161630860,163387620,171446040,18268,18036,18096,18341,17953,18209,9038.095577,9179.212131,8640.405062,8812.543482,9100.853339,9415.456093
294,165307660,166023200,156356770,161710510,163564770,171475810,18272,18023,18096,18350,18018,18209,9047.047942,9211.740554,8640.405062,8812.561853,9077.853813,9417.090999
295,165358370,166024880,156356900,161710510,163982910,171475810,18271,18023,18096,18350,18015,18209,9050.318538,9211.833768,8640.412246,8812.561853,9102.576187,9417.090999
296,165362540,167000470,156356900,161710510,165296220,171476980,18271,18149,18096,18350,18007,18209,9050.546768,9201.634801,8640.412246,8812.561853,9179.553507,9417.155253
297,165409430,167030310,156368780,161710510,165296220,171517310,18276,18153,18096,18350,18007,18218,9050.636354,9201.251033,8641.068744,8812.561853,9179.553507,9414.716764
298,165437690,167033630,156368780,161711460,165296220,171625190,18285,18153,18096,18350,18007,18217,9047.727099,9201.433923,8641.068744,8812.613624,9179.553507,9421.155514
299,165439020,167047000,156368780,161752000,168871220,171625190,18285,18151,18096,18353,18134,18217,9047.799836,9203.184398,8641.068744,8813.382008,9312.408735,9421.155514
300,165440790,167076950,156522830,161760540,168979980,171701900,18286,18151,18095,18354,18132,18225,9047.401837,9204.834444,8650.059685,8813.367113,9319.43415,9421.229081
301,165495870,167143470,156522970,161967790,168983950,171720850,18286,18152,18095,18359,18133,18225,9050.413978,9207.991957,8650.067422,8822.255569,9319.139139,9422.268861
302,165505050,167150620,156522970,162332440,168983950,171846210,18286,18153,18095,18363,18133,18249,9050.916001,9207.878588,8650.067422,8840.19169,9319.139139,9416.746671
303,165584330,167150620,156527570,162505200,168991950,171869870,18285,18153,18095,18362,18133,18251,9055.746787,9207.878588,8650.321636,8850.08169,9319.580323,9417.011123
304,165584330,167155120,156610620,162505200,168991950,171874220,18285,18157,18095,18362,18133,18251,9055.746787,9206.097924,8654.911301,8850.08169,9319.580323,9417.249466
305,165604080,167155120,160330470,162505200,169069730,171880830,18286,18157,18225,18362,18142,18254,9056.33162,9206.097924,8797.282305,8850.08169,9319.244295,9416.063876
306,165604080,167176320,160371990,162505200,169069730,171891290,18286,18158,18228,18362,18142,18254,9056.33162,9206.758454,8798.112245,8850.08169,9319.244295,9416.636902
307,165622360,167187200,160371990,162718050,169069730,171905870,18285,18158,18228,18363,18142,18258,9057.826634,9207.357639,8798.112245,8861.190982,9319.244295,9415.372439
308,165637350,167195580,160371990,162718660,169098920,171915050,18285,18158,18228,18363,18142,18264,9058.646432,9207.819143,8798.112245,8861.224201,9320.853269,9412.781975
309,165637350,167622600,160373620,162866980,169104480,172161710,18285,18191,18229,18371,18143,18267,9058.646432,9214.589632,8797.719019,8865.439007,9320.645979,9424.739147
310,165637810,167622600,160373620,162877130,169316090,172234500,18285,18191,18229,18371,18145,18267,9058.671589,9214.589632,8797.719019,8865.991508,9331.280794,9428.723928
311,165774130,167632540,160855020,162881740,169349740,172238210,18284,18190,18330,18371,18146,18268,9066.62273,9215.642661,8775.505728,8866.242447,9332.620963,9428.410882
312,165801100,167634560,170102800,162901200,170748180,172238210,18285,18191,18243,18373,18129,18268,9067.601859,9215.2471,9324.277805,8866.336472,9418.510674,9428.410882
313,165976460,167638220,170149110,162926760,170798410,172238210,18289,18191,18243,18374,18136,18268,9075.206955,9215.448299,9326.816313,8867.24502,9417.645015,9428.410882
314,171686210,167638220,170150710,162926760,170818120,172238270,18227,18191,18244,18374,18139,18268,9419.334504,9215.448299,9326.392787,8867.24502,9417.174045,9428.414167
315,171731840,167638220,170169970,163273760,170825000,172240290,18240,18191,18245,18374,18140,18269,9415.122807,9215.448299,9326.937243,8886.130402,9417.034179,9428.008649
316,171732520,167665200,170243240,163338550,171048510,172290030,18240,18190,18243,18373,18140,18279,9415.160088,9217.438153,9331.9761,8890.140423,9429.355568,9425.571968
317,171733370,167743110,170243920,163338560,171048510,172316130,18241,18188,18243,18373,18140,18279,9414.690532,9222.73532,9332.013375,8890.140968,9429.355568,9426.999836
318,171737580,169044050,170501190,163338560,171142130,172316130,18241,18176,18245,18373,18146,18279,9414.921331,9300.398878,9345.091258,8890.140968,9431.397002,9426.999836
319,171738580,169048230,170501190,163338560,171218660,172330360,18241,18176,18245,18373,18144,18280,9414.976153,9300.628851,9345.091258,8890.140968,9436.654541,9427.262582
320,171738580,169068460,170502590,172189160,171218660,172330360,18241,18176,18245,18288,18144,18280,9414.976153,9301.741857,9345.167991,9415.41776,9436.654541,9427.262582
321,171738590,169481070,170503440,172195400,171280930,172330360,18241,18175,18246,18288,18185,18280,9414.976701,9324.955708,9344.702401,9415.758968,9418.802859,9427.262582
322,171746460,169697180,170719650,172195460,171426680,172330360,18242,18189,18248,18288,18193,18280,9414.892007,9329.659684,9355.526633,9415.762248,9422.672456,9427.262582
323,171801990,169697180,170781930,172195460,171445890,172330360,18242,18189,18289,18288,18193,18280,9417.936082,9329.659684,9337.958882,9415.762248,9423.728357,9427.262582
324,171801990,169701510,170784480,172228970,171639060,172330360,18242,18189,18289,18289,18198,18280,9417.936082,9329.89774,9338.09831,9417.079665,9431.754039,9427.262582
325,171967280,169712440,170819700,172507850,171639060,172330360,18271,18189,18295,18287,18198,18280,9412.034371,9330.498653,9336.960918,9433.359764,9431.754039,9427.262582
326,171975820,170177280,170901180,172509930,171639060,172348940,18271,18188,18304,18287,18198,18281,9412.501779,9356.569166,9336.82146,9433.473506,9431.754039,9427.763251
327,172139050,172367940,171046820,172509930,171651720,172382440,18271,18276,18304,18287,18201,18282,9421.435608,9431.382141,9344.778191,9433.473506,9430.895006,9429.079969
328,172146050,172444420,171046820,172590730,171676270,172415710,18271,18285,18304,18296,18200,18283,9421.818729,9430.922614,9344.778191,9433.249344,9432.762088,9430.383963
329,172508300,172460430,171064150,172590730,171858080,172557720,18256,18284,18307,18296,18200,18291,9449.402936,9432.314045,9344.193478,9433.249344,9442.751648,9434.02329
330,172508300,172460430,172323570,172590730,172137170,172557720,18256,18284,18295,18296,18198,18291,9449.402936,9432.314045,9419.162066,9433.249344,9459.125728,9434.02329
331,172618000,172460460,172330100,172601150,172143100,172560480,18299,18284,18295,18296,18199,18291,9433.193071,9432.315686,9419.518994,9433.818868,9458.931809,9434.174184
332,172618000,172481930,172621150,172601150,172143100,172591250,18299,18288,18299,18296,18199,18293,9433.193071,9431.426619,9433.365211,9433.818868,9458.931809,9434.824796
333,172618000,172481930,172624110,172603070,172143100,172596720,18299,18288,18299,18296,18199,18293,9433.193071,9431.426619,9433.526969,9433.923808,9458.931809,9435.123818
334,172622610,172481930,172624110,172603070,172619160,172596720,18299,18288,18299,18296,18298,18293,9433.444997,9431.426619,9433.526969,9433.923808,9433.771997,9435.123818
335,172624110,172531210,172624110,172604720,172620110,172624110,18299,18294,18299,18296,18298,18299,9433.526969,9431.027113,9433.526969,9434.013992,9433.823915,9433.526969
336,172624110,172624110,172624110,172624110,172624110,172624110,18299,18299,18299,18299,18299,18299,9433.526969,9433.526969,9433.526969,9433.526969,9433.526969,9433.526969
